,CO2A,CO2B,CO2C,CO2D,CO2E,CO2Ext,CO2F,CO2G,CO2I,CO2J,CO2K,CO2L,DateTime,RHA,RHB,RHC,RHD,RHE,RHExt2,RHF,RHG,RHI,RHJ,RHK,RHL,TempA,TempB,TempC,TempD,TempE,TempExt2,TempF,TempG,TempI,TempJ,TempK,TempL,TempExt3,RHExt3,CO2Ext2,TempM,RHM,CO2M,TempN,RHN,CO2N,RawCO2A,RawCO2B,RawCO2C,RawCO2D,RawCO2E,RawCO2F,RawCO2G,RawCO2I,RawCO2J,RawCO2K,RawCO2L,TempExt,WindParallel,WindNormal,WindSp
20644,170.0539131329434,7.550253390029241,151.1524589207545,179.67955350532932,176.239528801454,,11.440108836722233,124.70788824111628,,,,,2018-12-05 09:55:00,43.7,38.9,46.8,44.9,42.9,,40.4,34.6,,,,,23.7,23.3,22.4,23.8,24.1,,24.2,26.5,,,,,15.055,56.396,386.0,,,,,,,651.0,503.0,629.0,632.0,627.0,438.0,598.0,,,,,6.9,1.1816578893297576,-1.0471111841208527,1.9792960662525871
20645,204.55148844010372,21.04782941565964,193.6497441096949,237.17726956077908,206.7371865171329,,9.937798308778897,63.20542439165701,,,,,2018-12-05 10:00:00,43.6,38.9,47.0,45.5,42.7,,40.2,34.6,,,,,23.9,23.3,22.4,23.9,24.2,,24.3,26.6,,,,,15.127,56.396,384.0,,,,,,,684.0,515.0,670.0,688.0,656.0,435.0,535.0,,,,,6.9,1.1434890144920602,-0.9324761804400441,1.7763975155279503
20646,252.71573041393083,13.212072107956775,230.813695965302,305.3416522828956,220.90151089947847,,13.1021544475023,39.369627208864415,,,,,2018-12-05 10:05:00,43.6,38.9,46.9,45.9,43.0,,40.1,34.5,,,,,24.0,23.4,22.4,24.1,24.2,,24.4,26.6,,,,,15.199000000000002,56.396,404.0,,,,,,,733.0,508.0,708.0,757.0,671.0,439.0,512.0,,,,,7.0,0.6494512626306449,-1.3297642952918505,1.8674948240165632
20647,284.54663905442436,18.04298146692048,262.6443144875757,350.1727016716788,263.73250194849084,,18.933177252892282,17.200496692738508,,,,,2018-12-05 10:10:00,44.2,38.9,47.4,45.6,43.5,,40.1,34.5,,,,,24.0,23.4,22.5,24.1,24.2,,24.4,26.6,,,,,15.223,56.47,382.0,,,,,,,764.0,512.0,739.0,801.0,713.0,444.0,489.0,,,,,7.0,1.4494627154074635,-0.8373660046077573,1.7929606625258805
20648,325.87754769491806,19.373890825884192,297.97493300984934,367.5037510604618,308.0634929975032,,15.264200058282256,17.531366176612607,,,,,2018-12-05 10:15:00,44.4,38.8,47.5,45.7,43.9,,40.1,34.6,,,,,24.1,23.4,22.5,24.2,24.2,,24.4,26.6,,,,,15.294,56.494,380.0,,,,,,,804.0,512.0,773.0,817.0,756.0,439.0,488.0,,,,,7.0,1.0142333038790203,-1.213166993629843,1.7556935817805388
20649,382.20845633541177,19.70480018484801,337.30555153212316,406.83480044924494,348.3944840465155,,13.595222863672348,14.862235660486705,,,,,2018-12-05 10:20:00,44.9,38.9,47.6,46.7,44.1,,40.1,34.5,,,,,24.1,23.4,22.6,24.2,24.2,,24.4,26.7,,,,,15.342,56.519,388.0,,,,,,,860.0,512.0,812.0,856.0,796.0,437.0,485.0,,,,,7.1,0.7811016059883735,-0.9727851528467794,1.6066252587991725
20650,414.28936497590536,31.785709543811716,365.38617005439687,475.915849838028,374.4754750955278,,21.676245669062325,13.943105144360745,,,,,2018-12-05 10:25:00,45.0,39.0,47.9,46.7,44.2,,40.2,34.5,,,,,24.2,23.4,22.6,24.3,24.3,,24.4,26.6,,,,,15.366,56.396,383.0,,,,,,,891.0,523.0,839.0,924.0,821.0,444.0,483.0,,,,,7.2,0.7473712399479283,-1.767782642385498,2.0165631469979304
20651,442.53694028306575,21.033285569442114,413.63345524333727,508.1635658934779,399.72313281120665,,24.923935141119053,15.190641294901527,,,,,2018-12-05 10:30:00,45.6,39.1,48.2,47.2,44.5,,40.2,34.5,,,,,24.2,23.4,22.7,24.3,24.3,,24.5,26.6,,,,,15.366,56.396,391.0,,,,,,,920.0,513.0,888.0,957.0,847.0,448.0,485.0,,,,,7.2,1.0012988467720179,-1.1453838963960687,1.710144927536232
20652,450.45118225689276,28.94752826173925,350.54740709894423,503.0779486155944,436.6374571935524,,37.8382912798424,14.104844112108937,,,,,2018-12-05 10:35:00,43.8,39.6,49.3,46.5,44.7,,41.2,34.8,,,,,23.6,23.3,21.3,23.9,24.3,,24.1,26.6,,,,,15.414,56.42100000000001,393.0,,,,,,,928.0,521.0,825.0,952.0,884.0,461.0,484.0,,,,,7.3,0.1458621591749674,-1.0728035648934051,1.320910973084886
20653,386.9487575640531,42.445104287369645,337.04469228788463,461.57566467104414,458.13511490923133,,41.33598075189906,18.60238026264966,,,,,2018-12-05 10:40:00,44.7,39.3,48.1,45.6,43.9,,40.8,34.9,,,,,23.9,23.4,22.0,24.0,24.3,,24.3,26.6,,,,,15.39,56.47,399.0,,,,,,,866.0,536.0,813.0,912.0,907.0,466.0,490.0,,,,,7.3,1.481653607915508,-0.5086346805879621,1.7556935817805388
20654,402.27966620454674,56.77601364633336,356.3753108101584,449.9067140598273,436.4661059582437,,53.66700355728909,23.93324974652376,,,,,2018-12-05 10:45:00,44.4,39.3,48.0,45.4,43.8,,40.6,34.9,,,,,24.0,23.5,22.2,24.2,24.3,,24.4,26.7,,,,,15.366,56.42100000000001,393.0,,,,,,,880.0,549.0,831.0,899.0,884.0,477.0,494.0,,,,,7.4,1.0559870544655554,-0.5705633265255636,1.291925465838509
20655,417.86057484504033,53.35692300529712,358.9559293324321,433.4877634486105,443.04709700725584,,52.24802636267907,24.514119230397853,,,,,2018-12-05 10:50:00,44.3,39.4,48.1,45.4,44.0,,40.6,35.0,,,,,24.1,23.5,22.3,24.2,24.3,,24.4,26.7,,,,,15.414,56.42100000000001,381.0,,,,,,,895.0,545.0,833.0,882.0,890.0,475.0,494.0,,,,,7.5,0.5750869806861336,-0.252095930890907,1.3250517598343687
20656,430.94148348553415,60.43783236426089,393.0365478547058,429.56881283739347,434.1280880562682,,55.329049168069155,47.594988714271956,,,,,2018-12-05 10:55:00,44.7,39.3,47.8,45.5,43.8,,41.0,35.2,,,,,23.9,23.5,22.6,24.1,24.3,,24.4,26.7,,,,,15.39,56.47,385.0,,,,,,,908.0,552.0,867.0,878.0,881.0,478.0,517.0,,,,,7.6,0.8501158499345329,-0.6284975698140255,1.175983436853002
20657,432.9390587926944,51.43540838989135,404.03383304364615,436.5665288928434,430.12574577194727,,69.32673864012582,45.59252486481267,,,,,2018-12-05 11:00:00,44.5,39.5,47.9,45.9,43.6,,40.8,34.9,,,,,24.0,23.5,22.5,24.0,24.3,,24.4,26.7,,,,,15.366,56.47,372.0,,,,,,,909.0,542.0,877.0,884.0,876.0,491.0,514.0,,,,,7.7,0.7264561195822716,-0.4680817334770408,1.1677018633540377
20658,441.6866340998548,70.18298441552173,392.7811182325866,439.31424494829315,421.8734034876263,,57.074428112182495,51.34006101535346,,,,,2018-12-05 11:05:00,44.3,39.6,47.8,45.6,43.7,,40.8,35.2,,,,,24.0,23.5,22.4,24.0,24.2,,24.4,26.6,,,,,15.366,56.47,395.0,,,,,,,917.0,560.0,865.0,886.0,867.0,478.0,519.0,,,,,7.7,0.6013899846173405,-0.3989113037575224,1.1469979296066253
20659,432.1008760736817,71.59722710781875,379.1950700881936,435.7286276704096,403.28772786997183,,62.488784250905844,39.75426383256081,,,,,2018-12-05 11:10:00,44.1,39.5,47.7,45.6,43.6,,40.7,35.1,,,,,24.0,23.5,22.4,24.1,24.2,,24.5,26.7,,,,,15.366,56.567,377.0,,,,,,,907.0,561.0,851.0,882.0,848.0,483.0,507.0,,,,,7.7,0.4638712982505119,-0.721431343671283,1.0973084886128366
20660,405.76511804750885,64.26146980011589,366.85902194380066,423.3930103925261,398.9520522523175,,54.153140389629186,53.41846664976822,,,,,2018-12-05 11:15:00,43.9,39.5,47.7,45.4,43.5,,40.8,35.1,,,,,24.1,23.6,22.4,24.1,24.2,,24.5,26.7,,,,,15.318,56.61600000000001,372.0,,,,,,,880.0,553.0,838.0,869.0,843.0,474.0,520.0,,,,,7.8,0.7969447772358048,-1.0977818057498347,1.4409937888198754
20661,395.17936002133575,71.67571249241297,348.2729737994078,425.80739311464265,381.36637663466314,,59.56749652835259,46.83266946697569,,,,,2018-12-05 11:20:00,43.9,39.5,47.6,45.3,43.4,,40.8,35.2,,,,,24.0,23.5,22.4,24.1,24.2,,24.5,26.7,,,,,15.294,56.665,383.0,,,,,,,869.0,560.0,819.0,871.0,825.0,479.0,513.0,,,,,8.0,0.9180249932459535,-0.4416737603041657,1.0476190476190477
20662,368.1769353284961,65.67328851804342,336.2702589883482,401.8051091700924,371.364034350342,,56.56518600040926,38.83020561751647,,,,,2018-12-05 11:25:00,43.7,39.5,47.5,45.2,43.2,,40.7,35.1,,,,,24.1,23.6,22.4,24.1,24.2,,24.5,26.8,,,,,15.294,56.76300000000001,395.0,,,,,,,843.0,555.0,808.0,848.0,816.0,477.0,506.0,,,,,8.1,0.7787576744657992,-1.107728393998176,1.3581780538302275
20663,370.34117730232316,62.83753121034045,321.4342108439552,390.9694918922088,354.52835873268776,,36.72954213913255,38.99440843472382,,,,,2018-12-05 11:30:00,43.7,39.5,47.5,45.0,43.1,,40.8,35.2,,,,,24.0,23.6,22.4,24.1,24.3,,24.5,26.7,,,,,15.223,56.885,389.0,,,,,,,845.0,552.0,793.0,837.0,799.0,457.0,506.0,,,,,8.1,0.5840373747710725,-1.3222068066168908,1.498447204968944
20664,361.8387526094833,59.33510723597084,309.9314960328956,375.46720794765855,346.02601644836665,,39.227231611189275,33.49194458526455,,,,,2018-12-05 11:35:00,43.6,39.6,47.4,45.0,43.0,,40.8,35.2,,,,,24.0,23.6,22.4,24.0,24.3,,24.5,26.8,,,,,15.223,56.982,375.0,,,,,,,835.0,547.0,780.0,820.0,789.0,458.0,499.0,,,,,8.2,0.42813434931876815,-0.6413336312620072,1.2960662525879918
20665,333.91966124997714,55.41601659493465,311.0121145551694,353.54825733644174,313.107007497379,,54.308254416579295,34.5728140691387,,,,,2018-12-05 11:40:00,43.5,39.5,47.3,44.9,42.9,,40.8,35.2,,,,,24.1,23.7,22.4,24.0,24.3,,24.5,26.8,,,,,15.199000000000002,57.129,386.0,,,,,,,806.0,542.0,780.0,797.0,755.0,472.0,499.0,,,,,8.5,0.7313713487283378,-0.5987574543174686,0.9855072463768118
20666,317.00056989047073,46.49692595389836,291.09273307744314,351.62930672522486,305.18799854639127,,52.389277221969344,41.65368355301274,,,,,2018-12-05 11:45:00,43.3,39.5,47.2,44.7,42.8,,40.8,35.3,,,,,24.1,23.7,22.5,24.1,24.3,,24.6,26.7,,,,,15.151,57.178,392.0,,,,,,,789.0,533.0,760.0,795.0,747.0,470.0,506.0,,,,,8.7,1.0288282986706958,-0.7072099790004621,1.370600414078675
20667,301.24814519763106,49.74450197952876,269.34001826638337,334.8770227806747,309.4356562620703,,35.636966694026,41.901219703553465,,,,,2018-12-05 11:50:00,43.3,39.5,47.1,44.6,42.8,,40.7,35.3,,,,,24.2,23.7,22.5,24.1,24.3,,24.6,26.8,,,,,15.151,57.349,378.0,,,,,,,773.0,536.0,738.0,778.0,751.0,453.0,506.0,,,,,8.8,0.3518853034756952,-1.3198284736585266,1.4078674948240166
20668,300.66238717145814,45.15874467182589,271.75397012199045,329.2914055027912,293.849980644416,,44.051322832749406,34.31542252076093,,,,,2018-12-05 11:55:00,43.2,39.6,47.2,44.6,42.8,,40.8,35.3,,,,,24.1,23.7,22.5,24.1,24.3,,24.6,26.8,,,,,15.079,57.544,392.0,,,,,,,773.0,532.0,741.0,773.0,736.0,462.0,499.0,,,,,8.8,0.7974225010549063,-0.8257337916855304,1.399585921325052
20669,280.82662914528504,51.32298736412292,256.91792197759753,308.4557882249075,283.0143050267615,,51.215678971472705,33.479625337968336,,,,,2018-12-05 12:00:00,43.1,39.6,47.0,44.6,42.8,,40.9,35.4,,,,,24.2,23.7,22.4,24.1,24.3,,24.6,26.8,,,,,15.055,57.715,382.0,,,,,,,754.0,539.0,727.0,753.0,726.0,470.0,499.0,,,,,8.8,0.32467096752175184,-0.9862548552463936,1.1428571428571428
20670,283.5742044524454,47.070563389753325,243.66520716653787,296.2035042803573,270.7619627424405,,48.963368443529355,16.227161488509072,,,,,2018-12-05 12:05:00,43.2,39.7,47.0,44.6,42.7,,40.9,35.4,,,,,24.1,23.7,22.4,24.0,24.3,,24.6,26.8,,,,,15.008,57.91,398.0,,,,,,,757.0,535.0,714.0,741.0,714.0,468.0,482.0,,,,,8.8,0.8751978992306949,-0.9170640913961036,1.279503105590062
20671,258.32177975960565,28.81813941538377,233.41249235547824,288.9512203358072,254.5096204581195,,35.711057915586075,18.974697639049797,,,,,2018-12-05 12:10:00,43.1,39.8,47.0,44.5,42.7,,41.1,35.5,,,,,24.1,23.7,22.4,24.0,24.3,,24.5,26.8,,,,,14.96,58.13,404.0,,,,,,,734.0,519.0,706.0,736.0,700.0,457.0,487.0,,,,,8.9,0.38700264560993625,-0.9865039499516876,1.1925465838509317
20672,262.6526884000994,43.149048774347534,223.74311087775203,272.2822697245903,243.84061150713188,,41.04208072097612,20.305567122923946,,,,,2018-12-05 12:15:00,43.1,39.8,47.1,44.5,42.7,,41.1,35.5,,,,,24.2,23.8,22.4,24.0,24.3,,24.6,26.8,,,,,14.936,58.228,392.0,,,,,,,740.0,535.0,698.0,721.0,691.0,464.0,490.0,,,,,8.9,1.0961191213606851,-0.15948923352143246,1.3126293995859215
20673,253.0669303739264,34.56329146664456,204.15706273335903,270.6966524467068,248.25493588947742,,37.456436859699465,25.7197699401313,,,,,2018-12-05 12:20:00,43.1,39.9,47.0,44.5,42.7,,41.1,35.5,,,,,24.1,23.7,22.4,24.0,24.3,,24.6,26.8,,,,,14.936,58.398,390.0,,,,,,,731.0,527.0,679.0,720.0,696.0,461.0,496.0,,,,,9.0,0.8237328611640253,-0.6969527612787165,1.1221532091097308
20674,241.64783901442001,26.144200825608376,209.73768125563282,253.27770183548995,234.83592693848976,,34.0374596650895,19.3006394240054,,,,,2018-12-05 12:25:00,43.0,40.0,47.0,44.4,42.6,,41.2,35.8,,,,,24.1,23.7,22.4,24.0,24.3,,24.6,26.7,,,,,14.936,58.545,388.0,,,,,,,719.0,518.0,684.0,702.0,682.0,457.0,489.0,,,,,9.0,0.7086485873523707,-1.0847068034786798,1.3416149068322982
20675,227.7287476549136,30.22511018457209,200.81829977790653,233.3587512242731,223.9169179875021,,34.118482470479535,21.381508907879493,,,,,2018-12-05 12:30:00,43.0,40.0,46.9,44.4,42.6,,41.2,35.7,,,,,24.2,23.8,22.4,24.0,24.3,,24.6,26.8,,,,,14.888,58.667,400.0,,,,,,,706.0,523.0,676.0,683.0,672.0,458.0,492.0,,,,,9.1,0.8718897644182558,-0.7025495778145588,1.2091097308488614
20676,224.97632296207397,26.47268621020248,192.06558496684693,230.60646727972284,214.16457570318107,,27.3661719425362,12.629045058420274,,,,,2018-12-05 12:35:00,43.3,40.2,51.0,44.5,42.4,,41.7,35.9,,,,,24.0,23.7,22.4,24.0,24.3,,24.4,26.7,,,,,14.888,58.862,396.0,,,,,,,705.0,521.0,669.0,682.0,664.0,453.0,485.0,,,,,9.2,1.119600916452127,-0.648690341071644,1.3871635610766044
20677,371.4738982692343,21.970262235832934,361.56287015578727,502.10418333517265,349.66223341886007,,25.863861414592858,16.126581208961,,,,,2018-12-05 12:40:00,45.0,40.4,46.4,46.3,44.8,,41.7,36.1,,,,,23.7,23.7,23.1,23.6,23.7,,24.5,26.7,,,,,14.888,58.96,404.0,,,,,,,853.0,518.0,840.0,955.0,801.0,453.0,490.0,,,,,9.3,0.23786346323143406,-0.8358511372402306,1.1345755693581778
20678,582.0548069097279,15.551171594796644,655.143488678061,612.6852327239558,590.2432244678722,,23.444884219982896,13.70745069283504,,,,,2018-12-05 12:45:00,45.0,40.4,45.9,46.3,45.2,,41.7,36.0,,,,,23.6,23.8,23.3,23.6,23.5,,24.5,26.8,,,,,14.84,59.106,409.0,,,,,,,1065.0,513.0,1135.0,1067.0,1043.0,452.0,489.0,,,,,9.3,0.8209499790148536,-0.6304644066134293,1.1718426501035195
20679,621.9690488835548,32.46541428709372,639.0574405336681,630.5996154460722,619.157548850218,,32.359240358706245,24.621653510042506,,,,,2018-12-05 12:50:00,45.0,40.5,45.7,46.3,45.1,,41.7,36.2,,,,,23.6,23.7,23.4,23.7,23.5,,24.6,26.8,,,,,14.84,59.326,391.0,,,,,,,1106.0,531.0,1120.0,1086.0,1073.0,462.0,501.0,,,,,9.4,0.7821003436468349,-0.20221867507656355,0.9730848861283644
20680,611.0499575240484,37.546323646057495,620.1380590559418,625.6806648348553,613.2385398992303,,28.44026316409628,15.702522993916546,,,,,2018-12-05 12:55:00,44.9,40.4,45.5,46.2,45.2,,41.6,36.0,,,,,23.7,23.8,23.5,23.7,23.5,,24.6,26.8,,,,,14.84,59.473,403.0,,,,,,,1096.0,537.0,1102.0,1082.0,1068.0,459.0,493.0,,,,,9.5,0.3975846788730081,-0.6287468005047768,1.1387163561076603
20681,602.6308661645422,46.127233005021246,567.7186775782156,607.2617142236386,613.8195309482427,,42.02128596948632,21.283392477790642,,,,,2018-12-05 13:00:00,44.9,40.5,45.5,46.2,45.2,,41.7,36.2,,,,,23.7,23.8,23.5,23.7,23.5,,24.6,26.8,,,,,14.84,59.668,399.0,,,,,,,1089.0,547.0,1051.0,1065.0,1070.0,474.0,500.0,,,,,9.6,1.2285680815611446,-0.5264538989085774,1.4244306418219463
20682,595.2117748050358,52.708142363984955,555.2992961004893,574.8427636124215,576.4005219972547,,33.60230877487629,10.864261961664738,,,,,2018-12-05 13:05:00,44.7,40.6,45.4,46.2,45.1,,41.7,36.4,,,,,23.8,23.8,23.5,23.7,23.5,,24.6,26.8,,,,,14.792,59.839,403.0,,,,,,,1082.0,554.0,1039.0,1033.0,1033.0,466.0,490.0,,,,,9.7,0.9365075560297528,-1.1598673095499343,1.6935817805383024
20683,548.626016778863,56.1223850562821,542.7132479560963,573.257146334538,558.8148463796006,,40.0166649135997,25.278464778872205,,,,,2018-12-05 13:10:00,44.7,40.6,45.2,46.1,45.1,,41.7,36.2,,,,,23.8,23.8,23.6,23.7,23.5,,24.6,26.9,,,,,14.792,60.059,399.0,,,,,,,1035.0,557.0,1026.0,1031.0,1015.0,472.0,504.0,,,,,9.8,0.9106056774415924,-0.5142804787619992,1.3457556935817805
20684,521.7069254193566,48.20329441524581,523.7938664783701,521.3381957233212,537.8958374286128,,47.097687718989675,24.35933426274625,,,,,2018-12-05 13:15:00,44.7,40.6,45.3,46.1,45.1,,41.9,36.5,,,,,23.8,23.8,23.6,23.8,23.5,,24.6,26.8,,,,,14.792,60.15600000000001,379.0,,,,,,,1007.0,548.0,1006.0,978.0,993.0,478.0,502.0,,,,,9.9,0.8581611605869737,-1.130472572512497,1.6935817805383024
20685,517.6211673931837,35.117537107542894,499.70781833397723,505.2525784454377,505.8101618109585,,34.01204385771308,22.273537079953652,,,,,2018-12-05 13:20:00,44.7,40.8,45.2,46.0,45.1,,41.9,36.4,,,,,23.8,23.9,23.6,23.8,23.6,,24.7,26.8,,,,,14.816,60.303,403.0,,,,,,,1004.0,536.0,983.0,963.0,962.0,466.0,501.0,,,,,10.0,0.9788016655604196,-0.8473014874652908,1.4409937888198758
20686,480.868742700344,47.365113133173345,474.95510352291745,486.50029450088755,486.0578195266375,,33.259733329769745,16.521073230494434,,,,,2018-12-05 13:25:00,44.7,40.9,45.2,46.0,45.1,,42.0,36.5,,,,,23.8,23.8,23.6,23.8,23.5,,24.7,26.9,,,,,14.768,60.37600000000001,409.0,,,,,,,969.0,550.0,960.0,946.0,944.0,467.0,497.0,,,,,10.0,1.1870008380151176,-0.7416770244182059,1.619047619047619
20687,485.94965134083765,51.446022492137054,458.03572204519116,462.5813438896706,466.1388105756497,,40.340756135159715,23.60194271436848,,,,,2018-12-05 13:30:00,44.6,40.9,45.0,46.0,45.0,,42.1,36.7,,,,,23.9,23.9,23.7,23.8,23.6,,24.6,26.8,,,,,14.768,60.522,399.0,,,,,,,974.0,554.0,943.0,922.0,924.0,474.0,504.0,,,,,10.1,0.9735064092114918,-1.3257676969686756,1.6770186335403732
20688,457.1972266479979,47.69359851776744,424.2830072341316,441.8290599451204,459.38646829132864,,36.58844560721644,27.8494788649092,,,,,2018-12-05 13:35:00,44.6,41.1,45.0,45.9,45.0,,42.1,36.7,,,,,23.9,23.9,23.7,23.9,23.6,,24.7,26.9,,,,,14.768,60.62,405.0,,,,,,,946.0,551.0,910.0,902.0,918.0,471.0,509.0,,,,,10.2,1.4360385001864768,-0.2776780224325722,1.772256728778468
20689,409.77813528849157,46.274507876731214,417.86362575640527,425.41010933390345,423.967459340341,,37.16946841260642,19.430348348783298,,,,,2018-12-05 13:40:00,44.7,41.1,45.1,45.9,45.0,,42.2,36.7,,,,,23.9,23.9,23.7,23.9,23.6,,24.7,26.9,,,,,14.768,60.889,397.0,,,,,,,898.0,549.0,903.0,885.0,882.0,471.0,500.0,,,,,10.3,1.1956851219576587,-0.6524644413370032,1.4699792960662528
20690,420.27571059565184,36.7720839023616,400.36091094534567,400.90782538935326,412.46511705602006,,38.66715788466314,9.92788449932408,,,,,2018-12-05 13:45:00,44.5,41.2,44.9,45.9,45.0,,42.2,36.9,,,,,23.9,23.9,23.7,23.9,23.6,,24.7,26.8,,,,,14.745,61.206,415.0,,,,,,,909.0,540.0,886.0,861.0,871.0,473.0,491.0,,,,,10.3,1.1975534273838933,-0.8369968866348252,1.4989648033126293
20691,390.7732859028122,39.269659927992045,377.85819613428606,388.40554144480313,390.96277477169883,,31.164847356719804,20.425420649864805,,,,,2018-12-05 13:50:00,44.5,41.3,44.9,45.8,45.0,,42.3,36.9,,,,,23.9,23.9,23.7,23.9,23.7,,24.7,26.9,,,,,14.720999999999998,61.475,397.0,,,,,,,880.0,543.0,864.0,849.0,850.0,466.0,502.0,,,,,10.3,0.6013184203697873,-1.044872596670341,1.4824016563147
20692,382.2708612099725,40.76723595362245,362.35548132322646,373.90325750025283,371.46043248737783,,19.66253682877647,15.922956800405528,,,,,2018-12-05 13:55:00,44.5,41.2,44.9,45.8,45.0,,42.4,37.1,,,,,23.9,23.9,23.7,23.9,23.7,,24.7,26.8,,,,,14.720999999999998,61.572,409.0,,,,,,,872.0,545.0,849.0,835.0,831.0,455.0,498.0,,,,,10.4,0.772066183707063,-1.3026506434034713,1.6356107660455486
20693,354.4351031837996,38.93147864591958,361.5194331788336,357.0676402223694,369.62475686972357,,23.826892967499877,11.087159617612997,,,,,2018-12-05 14:00:00,44.4,41.4,44.8,45.8,44.9,,42.4,37.1,,,,,24.0,23.9,23.8,23.9,23.7,,24.8,26.8,,,,,14.745,61.719,397.0,,,,,,,844.0,543.0,848.0,818.0,829.0,459.0,493.0,,,,,10.5,0.6839412185627157,-1.5333562752365526,1.9627329192546583
20694,335.4326784909599,33.92905467154998,321.51671836777393,347.0653562778192,341.62241458540257,,26.824582439556536,10.084695768153722,,,,,2018-12-05 14:05:00,44.4,41.4,44.8,45.7,44.9,,42.4,37.1,,,,,24.0,23.9,23.8,24.0,23.7,,24.8,26.9,,,,,14.745,61.816,403.0,,,,,,,825.0,538.0,808.0,808.0,801.0,462.0,492.0,,,,,10.5,-0.024202185325193568,-0.928247946598382,1.7184265010351967
20695,334.7635871314536,24.259964030513693,321.8473368900476,335.3964056666024,338.9534056344148,,20.15560524494657,8.415565252027761,,,,,2018-12-05 14:10:00,44.3,41.6,44.8,45.7,44.9,,42.5,37.3,,,,,24.0,23.9,23.8,23.9,23.7,,24.8,26.8,,,,,14.745,61.963,395.0,,,,,,,824.0,528.0,808.0,796.0,798.0,455.0,490.0,,,,,10.6,0.8124812954573557,-1.4911719297043349,1.9130434782608696
20696,322.2611624386139,26.757540056144137,316.3446220789881,303.8941217220521,318.45106335009376,,18.653294717003234,4.913101402568543,,,,,2018-12-05 14:15:00,44.3,41.7,44.7,45.7,44.9,,42.5,37.3,,,,,24.0,23.9,23.8,24.0,23.7,,24.8,26.9,,,,,14.745,62.036,397.0,,,,,,,813.0,532.0,804.0,766.0,779.0,455.0,488.0,,,,,10.6,0.5098676614610158,-0.9056644322793876,1.826086956521739
20697,300.75873774577417,22.25511608177453,292.84190726792843,302.39183777750185,291.9487210657728,,17.150984189059898,9.410637553109323,,,,,2018-12-05 14:20:00,44.4,41.6,44.8,45.7,44.9,,42.7,37.4,,,,,24.0,23.9,23.8,24.0,23.7,,24.8,26.9,,,,,14.720999999999998,62.109,409.0,,,,,,,792.0,528.0,781.0,765.0,753.0,454.0,493.0,,,,,10.6,1.1536677725184803,-0.027307043140678045,2.024844720496895
20698,289.25631305293456,18.752692107404926,285.33919245686883,302.8895538329517,284.44637878145176,,16.648673661116618,8.908173703650052,,,,,2018-12-05 14:25:00,44.3,41.8,44.7,45.7,44.9,,42.8,37.6,,,,,24.0,23.9,23.9,24.0,23.7,,24.8,26.9,,,,,14.745,62.158,391.0,,,,,,,779.0,523.0,772.0,764.0,744.0,452.0,491.0,,,,,10.6,0.7588025482617059,-0.8630053231925388,1.6438923395445135
